repo,parent commit,method path,rank,RR,AP,hit@10,sort_ranks,ground truth size,inner corpus size,outer corpus size,repo size
apache/commons-math,ea138c2da2c7dfd4b7e947fbad8c10d1fda745c2,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java/Sigma,747.0,0.0013386880856760374,0.0013637884872824632,0.0,"[747.0, 1440.0, 5990.0]",2,55,5934,5990
apache/commons-math,ea138c2da2c7dfd4b7e947fbad8c10d1fda745c2,src/main/java/org/apache/commons/math3/optimization/direct/CMAESOptimizer.java/parseOptimizationData,99.0,0.010101010101010102,0.006319540583499974,0.0,"[99.0, 788.0, 5990.0]",2,55,5934,5990
apache/commons-math,6ffc68337fb475d9423ba028e5b4caf78dd805ce,src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java/ebeDivide,1.0,1.0,1.0,1.0,"[1.0, 5597.0]",1,57,5539,5597
apache/commons-math,6ffc68337fb475d9423ba028e5b4caf78dd805ce,src/main/java/org/apache/commons/math3/linear/OpenMapRealVector.java/ebeMultiply,1.0,1.0,1.0,1.0,"[1.0, 5597.0]",1,57,5539,5597
apache/commons-math,3729cef21aa0bf41df1f39d2cc9cf6dd90144cc8,src/main/java/org/apache/commons/math/util/FastMath.java/atan,610.0,0.001639344262295082,0.001639344262295082,0.0,"[610.0, 4706.0]",1,72,4632,4706
apache/commons-math,3729cef21aa0bf41df1f39d2cc9cf6dd90144cc8,src/main/java/org/apache/commons/math/util/FastMath.java/atan2,58.0,0.017241379310344827,0.017241379310344827,0.0,"[58.0, 4706.0]",1,73,4632,4706
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/AbstractLeastSquaresOptimizer.java/updateJacobian,1.0,1.0,0.2532348017789037,1.0,"[1.0, 3.0, 26.0, 31.0, 104.0, 210.0, 343.0, 451.0, 4824.0]",8,18,4805,4824
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/AbstractLeastSquaresOptimizer.java/updateResidualsAndCost,2.0,0.5,0.13342264264392323,1.0,"[2.0, 6.0, 19.0, 76.0, 666.0, 1084.0, 1274.0, 1605.0, 4824.0]",8,18,4805,4824
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/AbstractLeastSquaresOptimizer.java/getCovariances,7.0,0.14285714285714285,0.03462903647994302,1.0,"[7.0, 85.0, 90.0, 211.0, 323.0, 334.0, 505.0, 724.0, 4824.0]",8,18,4805,4824
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/AbstractLeastSquaresOptimizer.java/optimize,11.0,0.09090909090909091,0.03934619286067884,0.0,"[11.0, 19.0, 42.0, 130.0, 1119.0, 1596.0, 1802.0, 1866.0, 4824.0]",8,18,4805,4824
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java/doOptimize,4.0,0.25,0.22197775883120713,1.0,"[4.0, 9.0, 10.0, 13.0, 18.0, 29.0, 39.0, 252.0, 4824.0]",8,10,4813,4824
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java/determineLMParameter,2.0,0.5,0.21322959757782953,1.0,"[2.0, 5.0, 7.0, 26.0, 55.0, 60.0, 314.0, 783.0, 4824.0]",8,10,4813,4824
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java/determineLMDirection,2.0,0.5,0.2112516379532142,1.0,"[2.0, 5.0, 8.0, 21.0, 46.0, 71.0, 334.0, 771.0, 4824.0]",8,10,4813,4824
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java/qrDecomposition,5.0,0.2,0.09520871041291051,1.0,"[5.0, 13.0, 22.0, 33.0, 46.0, 312.0, 555.0, 824.0, 4824.0]",8,10,4813,4824
apache/commons-math,6b4085c327102d1479fa08e3d60af9ef0fc1c73a,src/main/java/org/apache/commons/math/optimization/general/LevenbergMarquardtOptimizer.java/qTy,2.0,0.5,0.1722553570378304,1.0,"[2.0, 5.0, 10.0, 66.0, 77.0, 188.0, 498.0, 1225.0, 4824.0]",8,10,4813,4824
apache/commons-math,812b7db1748037bce86a5f87620eb16e38703be1,src/java/org/apache/commons/math/random/EmpiricalDistributionImpl.java/load,319.0,0.003134796238244514,0.003134796238244514,0.0,"[319.0, 2929.0]",1,19,2907,2929
apache/commons-math,812b7db1748037bce86a5f87620eb16e38703be1,src/java/org/apache/commons/math/random/ValueServer.java/getNextReplay,5.0,0.2,0.2,1.0,"[5.0, 2929.0]",1,23,2905,2929
apache/commons-math,3066a8085f86b743da14a161427c403a7038e8b0,src/main/java/org/apache/commons/math4/distribution/SaddlePointExpansion.java/getDeviancePart,2.0,0.5,0.5,1.0,"[2.0, 8261.0]",1,3,8257,8261
apache/commons-math,3066a8085f86b743da14a161427c403a7038e8b0,src/main/java/org/apache/commons/math4/distribution/SaddlePointExpansion.java/logBinomialProbability,11.0,0.09090909090909091,0.09090909090909091,0.0,"[11.0, 8261.0]",1,3,8257,8261
apache/commons-math,e4a613ffe00e331c089f4f47f27f8a559cec809c,src/main/java/org/apache/commons/math4/geometry/euclidean/threed/PolyhedronsSet.java/computeGeometricalProperties,6.0,0.16666666666666666,0.1388888888888889,1.0,"[6.0, 18.0, 7365.0]",2,28,7336,7365
apache/commons-math,e4a613ffe00e331c089f4f47f27f8a559cec809c,src/main/java/org/apache/commons/math4/geometry/euclidean/threed/PolyhedronsSet.java/FacetsContributionVisitor,1.0,1.0,0.5007390983000739,1.0,"[1.0, 1353.0, 7365.0]",2,28,7336,7365
apache/commons-math,e4a613ffe00e331c089f4f47f27f8a559cec809c,src/main/java/org/apache/commons/math4/geometry/euclidean/threed/PolyhedronsSet.java/addContribution,9.0,0.1111111111111111,0.056910569105691054,1.0,"[9.0, 738.0, 7365.0]",2,28,7336,7365
apache/commons-math,6d9bc1ade01040bb48ac01afe6b5198ea379f4e8,src/main/java/org/apache/commons/math4/geometry/euclidean/threed/PolyhedronsSet.java/computeGeometricalProperties,6.0,0.16666666666666666,0.1388888888888889,1.0,"[6.0, 18.0, 7742.0]",2,28,7713,7742
apache/commons-math,6d9bc1ade01040bb48ac01afe6b5198ea379f4e8,src/main/java/org/apache/commons/math4/geometry/euclidean/threed/PolyhedronsSet.java/FacetsContributionVisitor,1.0,1.0,0.5006887052341598,1.0,"[1.0, 1452.0, 7742.0]",2,28,7713,7742
apache/commons-math,6d9bc1ade01040bb48ac01afe6b5198ea379f4e8,src/main/java/org/apache/commons/math4/geometry/euclidean/threed/PolyhedronsSet.java/addContribution,9.0,0.1111111111111111,0.056910569105691054,1.0,"[9.0, 738.0, 7742.0]",2,28,7713,7742
apache/opennlp,98b8758e761caf659608f48fc5c9e9056f911050,opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratAnnotationStream.java/parse,10.0,0.1,0.027641058960539193,1.0,"[10.0, 518.0, 564.0, 2890.0, 3857.0]",4,6,3845,3857
apache/opennlp,98b8758e761caf659608f48fc5c9e9056f911050,opennlp-tools/src/main/java/opennlp/tools/formats/brat/SpanAnnotation.java/SpanAnnotation,15.0,0.06666666666666667,0.0340816299747664,0.0,"[15.0, 36.0, 376.0, 653.0, 3857.0]",4,3,3853,3857
apache/opennlp,98b8758e761caf659608f48fc5c9e9056f911050,opennlp-tools/src/main/java/opennlp/tools/formats/brat/SpanAnnotation.java/getSpan,688.0,0.0014534883720930232,0.0019164195266907565,0.0,"[688.0, 961.0, 1064.0, 3050.0, 3857.0]",4,3,3853,3857
apache/opennlp,98b8758e761caf659608f48fc5c9e9056f911050,opennlp-tools/src/main/java/opennlp/tools/formats/brat/SpanAnnotation.java/toString,79.0,0.012658227848101266,0.00779872685487849,0.0,"[79.0, 153.0, 1212.0, 1338.0, 3857.0]",4,3,3853,3857
apache/opennlp,98b8758e761caf659608f48fc5c9e9056f911050,opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratDocumentParser.java/parse,52.0,0.019230769230769232,0.007714316132241358,0.0,"[52.0, 349.0, 742.0, 2159.0, 3857.0]",4,3,3853,3857
apache/opennlp,22ba38f8a902de29e9bc4d40ec5da14fe31cdc8e,opennlp-tools/src/main/java/opennlp/tools/util/featuregen/FeatureGeneratorUtil.java/tokenFeature,746.0,0.0013404825737265416,0.0013404825737265416,0.0,"[746.0, 3855.0]",1,0,3854,3855
apache/opennlp,22ba38f8a902de29e9bc4d40ec5da14fe31cdc8e,opennlp-tools/src/main/java/opennlp/tools/util/featuregen/StringPattern.java/recognize,14.0,0.07142857142857142,0.07142857142857142,0.0,"[14.0, 3855.0]",1,13,3841,3855
apache/opennlp,f418eed3089d74caa11affaf947a40b774e9c8cb,opennlp-tools/src/main/java/opennlp/tools/formats/conllu/ConlluStream.java/read,1.0,1.0,1.0,1.0,"[1.0, 3553.0]",1,3,3549,3553
apache/opennlp,f418eed3089d74caa11affaf947a40b774e9c8cb,opennlp-tools/src/main/java/opennlp/tools/formats/conllu/ConlluTokenSampleStream.java/read,1.0,1.0,1.0,1.0,"[1.0, 3553.0]",1,1,3551,3553
apache/opennlp,c434b3af4008281a96154403094b20cefa7dd15b,opennlp-tools/src/main/java/opennlp/tools/lemmatizer/DictionaryLemmatizer.java/DictionaryLemmatizer,17.0,0.058823529411764705,0.058823529411764705,0.0,"[17.0, 3533.0]",1,6,3526,3533
apache/opennlp,c434b3af4008281a96154403094b20cefa7dd15b,opennlp-tools/src/main/java/opennlp/tools/lemmatizer/DictionaryLemmatizer.java/getAllLemmas,9.0,0.1111111111111111,0.1111111111111111,1.0,"[9.0, 3533.0]",1,6,3526,3533
apache/opennlp,5042595161a3eeba355ac590242d6f4945585e9c,opennlp-tools/src/main/java/opennlp/tools/namefind/NameFinderEventStream.java/NameFinderEventStream,70.0,0.014285714285714285,0.009928372463191405,0.0,"[70.0, 359.0, 3647.0]",2,4,3641,3647
apache/opennlp,5042595161a3eeba355ac590242d6f4945585e9c,opennlp-tools/src/main/java/opennlp/tools/namefind/NameFinderEventStream.java/generateEvents,2.0,0.5,0.25297619047619047,1.0,"[2.0, 336.0, 3647.0]",2,5,3641,3647
apache/opennlp,5042595161a3eeba355ac590242d6f4945585e9c,opennlp-tools/src/main/java/opennlp/tools/namefind/NameFinderEventStream.java/createEvents,26.0,0.038461538461538464,0.028002699055330635,0.0,"[26.0, 114.0, 3647.0]",2,5,3641,3647
apache/opennlp,d37041ca62ea9eab6e777bffc15ddab49941217a,opennlp-tools/src/main/java/opennlp/tools/formats/brat/AnnotationConfiguration.java/parse,14.0,0.07142857142857142,0.0274026508966268,0.0,"[14.0, 249.0, 1092.0, 3584.0]",3,2,3580,3584
apache/opennlp,d37041ca62ea9eab6e777bffc15ddab49941217a,opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratAnnotation.java/BratAnnotation,90.0,0.011111111111111112,0.010385842231684017,0.0,"[90.0, 111.0, 1479.0, 3584.0]",3,3,3580,3584
apache/opennlp,d37041ca62ea9eab6e777bffc15ddab49941217a,opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratAnnotationStream.java/BratAnnotationStream,3.0,0.3333333333333333,0.1302686748317334,1.0,"[3.0, 53.0, 152.0, 3584.0]",3,9,3574,3584
apache/opennlp,d37041ca62ea9eab6e777bffc15ddab49941217a,opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratAnnotationStream.java/read,22.0,0.045454545454545456,0.03153462794294552,0.0,"[22.0, 46.0, 529.0, 3584.0]",3,9,3574,3584
apache/opennlp,cb52b273e76f074e402a9cd04d00fcc5c4695588,opennlp-tools/src/main/java/opennlp/tools/postag/POSTaggerFactory.java/createArtifactSerializersMap,61.0,0.01639344262295082,0.01639344262295082,0.0,"[61.0, 3485.0]",1,27,3457,3485
apache/opennlp,cb52b273e76f074e402a9cd04d00fcc5c4695588,opennlp-tools/src/main/java/opennlp/tools/postag/POSTaggerFactory.java/getPOSContextGenerator,987.0,0.0010131712259371835,0.0010131712259371835,0.0,"[987.0, 3485.0]",1,26,3457,3485
apache/opennlp,0b03dcf4725e47e11b80bd4333cfb02ffad89f91,opennlp-tools/src/main/java/opennlp/tools/namefind/TokenNameFinderModel.java/createArtifactSerializers,150.0,0.006666666666666667,0.006666666666666667,0.0,"[150.0, 3465.0]",1,19,3444,3465
apache/opennlp,0b03dcf4725e47e11b80bd4333cfb02ffad89f91,opennlp-tools/src/main/java/opennlp/tools/cmdline/namefind/TokenNameFinderTrainerTool.java/loadResources,29.0,0.034482758620689655,0.034482758620689655,0.0,"[29.0, 3465.0]",1,5,3458,3465
apache/opennlp,86c865636872b15862b55f3b404c741aa36ec67b,opennlp-tools/src/main/java/opennlp/tools/postag/POSModel.java/POSModel,1.0,1.0,0.34117231244303065,1.0,"[1.0, 99.0, 905.0, 3469.0]",3,8,3453,3469
apache/opennlp,86c865636872b15862b55f3b404c741aa36ec67b,opennlp-tools/src/main/java/opennlp/tools/postag/POSModel.java/getPosSequenceModel,6.0,0.16666666666666666,0.10775681341719077,1.0,"[6.0, 20.0, 53.0, 3469.0]",3,15,3453,3469
apache/opennlp,86c865636872b15862b55f3b404c741aa36ec67b,opennlp-tools/src/main/java/opennlp/tools/postag/POSTaggerME.java/POSTaggerME,1.0,1.0,0.4021592442645074,1.0,"[1.0, 13.0, 57.0, 3469.0]",3,19,3448,3469
apache/opennlp,86c865636872b15862b55f3b404c741aa36ec67b,opennlp-tools/src/main/java/opennlp/tools/postag/POSTaggerME.java/train,5.0,0.2,0.21666666666666667,1.0,"[5.0, 10.0, 12.0, 3469.0]",3,18,3448,3469
apache/opennlp,4929daf8d15410550199f3756bb23fdc5179ef44,opennlp-tools/src/main/java/opennlp/tools/namefind/RegexNameFinder.java/RegexNameFinder,472.0,0.00211864406779661,0.00211864406779661,0.0,"[472.0, 3262.0]",1,2,3259,3262
apache/opennlp,4929daf8d15410550199f3756bb23fdc5179ef44,opennlp-tools/src/main/java/opennlp/tools/namefind/RegexNameFinder.java/find,725.0,0.001379310344827586,0.001379310344827586,0.0,"[725.0, 3262.0]",1,2,3259,3262
apache/opennlp,dfbf61485179f5c020a4f4a5e57db61451ad3c37,opennlp-tools/src/main/java/opennlp/tools/util/eval/Evaluator.java/Evaluator,1.0,1.0,1.0,1.0,"[1.0, 3700.0]",1,3,3696,3700
apache/opennlp,dfbf61485179f5c020a4f4a5e57db61451ad3c37,opennlp-tools/src/main/java/opennlp/tools/util/eval/Evaluator.java/evaluateSample,3.0,0.3333333333333333,0.3333333333333333,1.0,"[3.0, 3700.0]",1,3,3696,3700
apache/opennlp,c95a1075679127fb5675348d20ea444bd0c9a444,opennlp-tools/src/main/java/opennlp/tools/namefind/TokenNameFinderModel.java/TokenNameFinderModel,7.0,0.14285714285714285,0.17142857142857143,1.0,"[7.0, 10.0, 3450.0]",2,14,3429,3450
apache/opennlp,c95a1075679127fb5675348d20ea444bd0c9a444,opennlp-tools/src/main/java/opennlp/tools/namefind/TokenNameFinderModel.java/updateFeatureGenerator,2.0,0.5,0.3055555555555556,1.0,"[2.0, 18.0, 3450.0]",2,20,3429,3450
apache/opennlp,c95a1075679127fb5675348d20ea444bd0c9a444,opennlp-tools/src/main/java/opennlp/tools/namefind/NameFinderME.java/train,4.0,0.25,0.15725806451612903,1.0,"[4.0, 31.0, 3450.0]",2,16,3430,3450
apache/opennlp,05d38664b3edde552ee4c4a2d79b27de0feee9e6,opennlp-tools/src/main/java/opennlp/tools/ml/model/SequenceStreamEventStream.java/read,116.0,0.008620689655172414,0.008547632963179428,0.0,"[116.0, 236.0, 3649.0]",2,3,3645,3649
apache/opennlp,05d38664b3edde552ee4c4a2d79b27de0feee9e6,opennlp-tools/src/main/java/opennlp/tools/ml/model/SequenceStreamEventStream.java/reset,9.0,0.1111111111111111,0.06285482562854826,1.0,"[9.0, 137.0, 3649.0]",2,3,3645,3649
apache/opennlp,05d38664b3edde552ee4c4a2d79b27de0feee9e6,opennlp-tools/src/main/java/opennlp/tools/ml/model/SequenceStreamEventStream.java/close,9.0,0.1111111111111111,0.06280193236714976,1.0,"[9.0, 138.0, 3649.0]",2,3,3645,3649
apache/opennlp,28380fe35314ed0289256c95d5fb8dd02a63a32d,opennlp-tools/src/main/java/opennlp/tools/formats/brat/AnnotationConfiguration.java/parse,34.0,0.029411764705882353,0.018329070758738276,0.0,"[34.0, 276.0, 3464.0]",2,2,3461,3464
apache/opennlp,28380fe35314ed0289256c95d5fb8dd02a63a32d,opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratAnnotationStream.java/BratAnnotationStream,4.0,0.25,0.13287401574803148,1.0,"[4.0, 127.0, 3464.0]",2,8,3455,3464
apache/opennlp,28380fe35314ed0289256c95d5fb8dd02a63a32d,opennlp-tools/src/main/java/opennlp/tools/formats/brat/BratAnnotationStream.java/read,27.0,0.037037037037037035,0.047089947089947085,0.0,"[27.0, 35.0, 3464.0]",2,8,3455,3464
apache/opennlp,bcea7f0bf3b3de8006ef8c2f4bae3dd1974ae285,opennlp-tools/src/main/java/opennlp/tools/sentdetect/DefaultSDContextGenerator.java/getContext,5.0,0.2,0.2,1.0,"[5.0, 2968.0]",1,6,2961,2968
apache/opennlp,bcea7f0bf3b3de8006ef8c2f4bae3dd1974ae285,opennlp-tools/src/main/java/opennlp/tools/sentdetect/DefaultSDContextGenerator.java/collectFeatures,3.0,0.3333333333333333,0.3333333333333333,1.0,"[3.0, 2968.0]",1,6,2961,2968
apache/opennlp,60de618c482595271125d9fb3d02ef86069cdc21,opennlp-tools/src/main/java/opennlp/tools/ml/TrainerFactory.java/isSupportEvent,1.0,1.0,1.0,1.0,"[1.0, 3186.0]",1,9,3176,3186
apache/opennlp,60de618c482595271125d9fb3d02ef86069cdc21,opennlp-tools/src/main/java/opennlp/tools/ml/TrainerFactory.java/isSupportSequence,1.0,1.0,1.0,1.0,"[1.0, 3186.0]",1,9,3176,3186
apache/opennlp,0b4298d2c578bc8e0b51aaf07755a435c52a8fca,opennlp-maxent/src/main/java/opennlp/maxent/GISTrainer.java/trainModel,887.0,0.0011273957158962795,0.0011918385614657278,0.0,"[887.0, 1592.0, 2759.0]",2,14,2742,2759
apache/opennlp,0b4298d2c578bc8e0b51aaf07755a435c52a8fca,opennlp-maxent/src/main/java/opennlp/maxent/GISTrainer.java/findParameters,3.0,0.3333333333333333,0.23809523809523808,1.0,"[3.0, 14.0, 2759.0]",2,16,2742,2759
apache/opennlp,0b4298d2c578bc8e0b51aaf07755a435c52a8fca,opennlp-maxent/src/main/java/opennlp/maxent/GISTrainer.java/nextIteration,1.0,1.0,0.5285714285714286,1.0,"[1.0, 35.0, 2759.0]",2,16,2742,2759
apache/opennlp,931f6d55df58236c4a530d7ead3ecc1bebfa70c4,opennlp-tools/src/main/java/opennlp/tools/ml/model/AbstractDataIndexer.java/sortAndMerge,4.0,0.25,0.25,1.0,"[4.0, 3645.0]",1,10,3634,3645
apache/opennlp,931f6d55df58236c4a530d7ead3ecc1bebfa70c4,opennlp-tools/src/main/java/opennlp/tools/ml/maxent/io/GISModelWriter.java/compressOutcomes,6.0,0.16666666666666666,0.16666666666666666,1.0,"[6.0, 3645.0]",1,3,3641,3645
apache/opennlp,4eab9ef557d53aa162810caa7a9c45aae83fc009,opennlp-tools/src/main/java/opennlp/tools/formats/EvalitaNameSampleStreamFactory.java/create,1.0,1.0,0.547437429696288,1.0,"[1.0, 2.0, 16.0, 1778.0, 3222.0]",4,4,3217,3222
apache/opennlp,4eab9ef557d53aa162810caa7a9c45aae83fc009,opennlp-tools/src/main/java/opennlp/tools/formats/ConllXPOSSampleStream.java/ConllXPOSSampleStream,470.0,0.002127659574468085,0.0018628665356479712,0.0,"[470.0, 1617.0, 1684.0, 1735.0, 3222.0]",4,1,3219,3222
apache/opennlp,4eab9ef557d53aa162810caa7a9c45aae83fc009,opennlp-tools/src/main/java/opennlp/tools/formats/ConllXPOSSampleStreamFactory.java/create,75.0,0.013333333333333334,0.017223851827019777,0.0,"[75.0, 80.0, 114.0, 942.0, 3222.0]",4,2,3219,3222
apache/opennlp,4eab9ef557d53aa162810caa7a9c45aae83fc009,opennlp-tools/src/main/java/opennlp/tools/formats/Conll03NameSampleStreamFactory.java/create,1.0,1.0,0.5505701254275941,1.0,"[1.0, 2.0, 15.0, 1754.0, 3222.0]",4,4,3217,3222
apache/opennlp,4eab9ef557d53aa162810caa7a9c45aae83fc009,opennlp-tools/src/main/java/opennlp/tools/formats/Conll02NameSampleStreamFactory.java/create,1.0,1.0,0.5446950142643662,1.0,"[1.0, 2.0, 17.0, 1732.0, 3222.0]",4,4,3217,3222
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/ParseSampleStreamFactory.java/create,1.0,1.0,0.9909090909090909,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 11.0, 3225.0]",10,2,3222,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/TokenSampleStreamFactory.java/create,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 3225.0]",10,2,3222,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADSentenceSampleStreamFactory.java/create,1.0,1.0,0.9909090909090909,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 11.0, 3225.0]",10,6,3218,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADNameSampleStreamFactory.java/create,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 3225.0]",10,6,3218,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/WordTagSampleStreamFactory.java/create,1.0,1.0,0.9430122655122654,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 7.0, 8.0, 9.0, 10.0, 11.0, 3225.0]",10,2,3222,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/ChunkerSampleStreamFactory.java/create,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 3225.0]",10,2,3222,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/SentenceSampleStreamFactory.java/create,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 3225.0]",10,2,3222,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADChunkSampleStreamFactory.java/create,1.0,1.0,1.0,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 3225.0]",10,7,3217,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/DocumentSampleStreamFactory.java/create,1.0,1.0,0.9909090909090909,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 11.0, 3225.0]",10,2,3222,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/NameSampleDataStreamFactory.java/create,1.0,1.0,0.9909090909090909,1.0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 11.0, 3225.0]",10,2,3222,3225
apache/opennlp,bd681811329fbd1d2be7737c9e1a89d3e3eca80b,opennlp-tools/src/main/java/opennlp/tools/formats/ad/ADPOSSampleStreamFactory.java/create,1.0,1.0,0.9263455988455987,1.0,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 3225.0]",10,7,3217,3225
apache/opennlp,54513bb0fbe6d16d7b9e89a7a5cdfb18090f0cd3,opennlp-tools/src/main/java/opennlp/tools/formats/Conll02NameSampleStream.java/Conll02NameSampleStream,1.0,1.0,0.4213316707988381,1.0,"[1.0, 3.0, 177.0, 2338.0, 2757.0]",4,4,2751,2757
apache/opennlp,54513bb0fbe6d16d7b9e89a7a5cdfb18090f0cd3,opennlp-tools/src/main/java/opennlp/tools/formats/Conll03NameSampleStream.java/Conll03NameSampleStream,1.0,1.0,0.42116398361476376,1.0,"[1.0, 3.0, 184.0, 2374.0, 2757.0]",4,3,2752,2757
apache/opennlp,54513bb0fbe6d16d7b9e89a7a5cdfb18090f0cd3,opennlp-tools/src/main/java/opennlp/tools/formats/ConllXPOSSampleStreamFactory.java/getEncoding,971.0,0.0010298661174047373,0.0021439808216493486,0.0,"[971.0, 1102.0, 1107.0, 1324.0, 2757.0]",4,5,2751,2757
apache/opennlp,54513bb0fbe6d16d7b9e89a7a5cdfb18090f0cd3,opennlp-tools/src/main/java/opennlp/tools/formats/ConllXPOSSampleStreamFactory.java/create,20.0,0.05,0.06054406919657974,0.0,"[20.0, 23.0, 29.0, 2258.0, 2757.0]",4,4,2751,2757
apache/opennlp,54513bb0fbe6d16d7b9e89a7a5cdfb18090f0cd3,opennlp-tools/src/main/java/opennlp/tools/formats/BioNLP2004NameSampleStream.java/BioNLP2004NameSampleStream,1.0,1.0,0.5445243164366194,1.0,"[1.0, 2.0, 17.0, 2459.0, 2757.0]",4,3,2753,2757
apache/opennlp,ef3e18c3fce8ccfd668246e7875d13c83cfe1008,opennlp-maxent/src/main/java/opennlp/model/RealValueFileEventStream.java/main,1.0,1.0,0.5256410256410257,1.0,"[1.0, 39.0, 3161.0]",2,4,3156,3161
apache/opennlp,ef3e18c3fce8ccfd668246e7875d13c83cfe1008,opennlp-maxent/src/main/java/opennlp/model/FileEventStream.java/main,1.0,1.0,0.5256410256410257,1.0,"[1.0, 39.0, 3161.0]",2,6,3154,3161
apache/opennlp,ef3e18c3fce8ccfd668246e7875d13c83cfe1008,opennlp-maxent/src/main/java/opennlp/model/TwoPassDataIndexer.java/TwoPassDataIndexer,1025.0,0.000975609756097561,0.0012346308675932167,0.0,"[1025.0, 1339.0, 3161.0]",2,2,3156,3161
apache/opennlp,dab6c2b7aff1a90346d7ed02f5273451b4cfeae7,opennlp-tools/src/main/java/opennlp/tools/util/eval/Evaluator.java/Evaluator,7.0,0.14285714285714285,0.14285714285714285,1.0,"[7.0, 2734.0]",1,3,2730,2734
apache/opennlp,dab6c2b7aff1a90346d7ed02f5273451b4cfeae7,opennlp-tools/src/main/java/opennlp/tools/util/eval/Evaluator.java/evaluateSample,6.0,0.16666666666666666,0.16666666666666666,1.0,"[6.0, 2734.0]",1,3,2730,2734
apache/opennlp,49104fcd91a4d8b9f4f002e9c7642203efba3162,opennlp-tools/src/main/java/opennlp/tools/chunker/ChunkerModel.java/getChunkerSequenceModel,4.0,0.25,0.25,1.0,"[4.0, 3500.0]",1,14,3485,3500
